image_id,p0,p1,p2,p3,p4
1020423203.jpg,0.0749216079711914,0.0829140469431877,0.0564542599022388,0.7208898663520813,0.0648202300071716
1020636424.jpg,0.0634007006883621,0.0604244172573089,0.0641324967145919,0.7478700876235962,0.0641723126173019
1020936674.jpg,0.0494264885783195,0.7701362371444702,0.0614246614277362,0.05500309914350499,0.0640095546841621
1021655183.jpg,0.1393365263938903,0.0512172654271125,0.5594489574432373,0.06535351276397701,0.1846437156200409
1021758544.jpg,0.1931438148021698,0.0844782963395118,0.0681167319416999,0.1341223418712616,0.5201388001441956
1022008227.jpg,0.0526945181190967,0.0530903339385986,0.0379929952323436,0.774291455745697,0.0819306969642639
1022283943.jpg,0.056431695818901,0.0714392513036727,0.0672763884067535,0.7350235581398009,0.0698291957378387
1022307478.jpg,0.0619676411151886,0.0556100234389305,0.0616666115820407,0.7558630704879761,0.0648925974965095
1022475063.jpg,0.0602683909237384,0.0625635236501693,0.0723793506622314,0.7419599890708923,0.062828741967678
1022790491.jpg,0.0487277992069721,0.0710021927952766,0.0632488653063774,0.7614684700965881,0.0555526614189147
1022850256.jpg,0.0662894323468208,0.0638220608234405,0.0622875727713108,0.738308310508728,0.0692925825715065
1022932733.jpg,0.1243640258908271,0.0857486501336097,0.0669633746147155,0.0608394779264926,0.6620844602584839
1023151050.jpg,0.0631771758198738,0.0628184750676155,0.0587772652506828,0.7489112615585327,0.0663158372044563
1023663951.jpg,0.4960492253303528,0.1004577726125717,0.055037472397089005,0.0664335265755653,0.2820220291614532
1023837322.jpg,0.0506559014320373,0.0571884773671627,0.044437751173973,0.7857464551925659,0.0619713515043258
1023937437.jpg,0.0660891681909561,0.0605800151824951,0.0600774958729743,0.7519060969352722,0.0613472200930118
1024067372.jpg,0.0988078340888023,0.0606578588485717,0.0441651344299316,0.3404785394668579,0.4558906853199005
1024089865.jpg,0.0897755473852157,0.0859306082129478,0.0881938934326171,0.544596254825592,0.1915037035942077
1024191493.jpg,0.0637293681502342,0.0792042464017868,0.0731667727231979,0.6876498460769653,0.0962497442960739
1024367055.jpg,0.0604387447237968,0.0642578899860382,0.7475478053092957,0.0772251486778259,0.0505303628742694
102447703.jpg,0.06486377120018,0.0587215982377529,0.0871029198169708,0.6892622113227844,0.1000495329499244
1024504187.jpg,0.0613256581127643,0.4606863856315613,0.1384314596652984,0.0499635860323905,0.2895928621292114
102485576.jpg,0.1982843279838562,0.0821205675601959,0.0791995376348495,0.5648778080940247,0.0755178034305572
1024995071.jpg,0.0658403411507606,0.0787616595625877,0.0544797182083129,0.6923168897628784,0.1086013615131378
1025060651.jpg,0.0639353245496749,0.060714766383171,0.0611160472035408,0.7609268426895142,0.0533070415258407
1025198223.jpg,0.0702325105667114,0.060201920568943,0.0722024589776992,0.7136424779891968,0.0837205871939659
1025466430.jpg,0.0572955459356308,0.0825380235910415,0.6355227828025818,0.1719679236412048,0.0526757314801216
1025492337.jpg,0.0508440993726253,0.0528807118535041,0.1275393664836883,0.7197974920272827,0.0489383377134799
1025511060.jpg,0.0611401200294494,0.0649111717939376,0.6798776984214783,0.1092880964279174,0.0847828835248947
1025557405.jpg,0.0585864596068859,0.0609190985560417,0.0672295838594436,0.7439032196998596,0.0693615972995758
1025616565.jpg,0.0608772002160549,0.05909798294305799,0.0575569383800029,0.7534065246582031,0.0690613836050033
1025693532.jpg,0.0630497485399246,0.0657508447766304,0.0757427439093589,0.7356115579605103,0.0598451048135757
1026177105.jpg,0.0565893799066543,0.0734009966254234,0.7159733176231384,0.0539291091263294,0.10010715574026101
1026467332.jpg,0.688213050365448,0.0974715799093246,0.0765053555369377,0.0863426923751831,0.0514673106372356
1026511145.jpg,0.0469608269631862,0.0542586781084537,0.0621618926525116,0.7718373537063599,0.0647812336683273
1026915452.jpg,0.0707301050424575,0.6831610202789307,0.0688426569104194,0.0849574878811836,0.09230868518352499
102719039.jpg,0.0596326775848865,0.0725882649421691,0.0931531116366386,0.7005191445350647,0.0741068050265312
1027550629.jpg,0.0664543583989143,0.0578751601278781,0.0744938850402832,0.7352749109268188,0.0659016892313957
1027766963.jpg,0.0618472769856452,0.0639819353818893,0.0972110629081726,0.7150257229804993,0.0619339719414711
1027796931.jpg,0.6156770586967468,0.0747432261705398,0.0881510749459266,0.0817591696977615,0.1396694332361221
1028041356.jpg,0.0606984496116638,0.06920076161623,0.0709589943289756,0.7337412834167479,0.0654005035758018
1028105805.jpg,0.0588835068047046,0.0637144073843956,0.0608527809381485,0.7602800130844116,0.0562692806124687
1028128877.jpg,0.0770578533411026,0.0447543784976005,0.0501454062759876,0.0476200580596923,0.7804223299026489
1028318593.jpg,0.0642858371138572,0.0608525313436985,0.0669556036591529,0.722133457660675,0.0857725888490676
1028446573.jpg,0.0637529790401458,0.0637344866991043,0.070140466094017,0.7301127910614014,0.0722592398524284
1028629473.jpg,0.081923060119152,0.6969940662384033,0.1072293221950531,0.0549679026007652,0.0588856637477874
1028697500.jpg,0.0550152957439422,0.0526155531406402,0.7850796580314636,0.0597417540848255,0.0475477389991283
1029560899.jpg,0.0694873556494712,0.0709572583436966,0.1162930428981781,0.6793959736824036,0.0638663843274116
102968016.jpg,0.0834914594888687,0.0831200405955314,0.0509959086775779,0.6724541187286377,0.1099385172128677
1029778366.jpg,0.0606357231736183,0.0604685097932815,0.0915699675679206,0.7202754616737366,0.0670503377914428
1029779424.jpg,0.0613954439759254,0.0674294829368591,0.0694524496793747,0.7285774946212769,0.0731451734900474
1030448520.jpg,0.2352429628372192,0.1422229260206222,0.0487753860652446,0.1444011628627777,0.4293575286865234
1031500522.jpg,0.0568160787224769,0.0547433905303478,0.0647445395588874,0.7671038508415222,0.0565921403467655
1031772206.jpg,0.04978270828723901,0.0495848730206489,0.0522943958640098,0.7961953282356262,0.0521427318453788
1032082353.jpg,0.0652767121791839,0.074747160077095,0.1003954261541366,0.6920259594917297,0.067554771900177
1032383932.jpg,0.1831681430339813,0.0429372042417526,0.058140605688095,0.3701788187026977,0.3455752730369568
1032460539.jpg,0.0901368558406829,0.1228632405400276,0.6192266345024109,0.0675222277641296,0.1002510488033294
1032629824.jpg,0.0535640455782413,0.7279030084609985,0.0720293223857879,0.0752083659172058,0.0712952017784118
1033283646.jpg,0.1440535336732864,0.0707033276557922,0.100822664797306,0.6278054118156433,0.0566149801015853
1033403106.jpg,0.6813787221908569,0.0764935389161109,0.0611694194376468,0.0887676030397415,0.0921906605362892
1033787784.jpg,0.0574570447206497,0.772006630897522,0.0544909574091434,0.0539752058684825,0.0620701648294925
1033962303.jpg,0.0640746504068374,0.1108945235610008,0.1398038864135742,0.5880265235900879,0.097200408577919
1034219276.jpg,0.0731470063328743,0.055885124951601,0.0685113444924354,0.060335237532854004,0.7421213388442993
1034286210.jpg,0.069036491215229,0.0693469569087028,0.0578442625701427,0.739349365234375,0.064422994852066
1034407153.jpg,0.0620333142578601,0.0629778206348419,0.06353171914815901,0.7303845882415771,0.081072598695755
1034527129.jpg,0.0597487986087799,0.0609681569039821,0.0651121586561203,0.7562133073806763,0.057957500219345
1034548842.jpg,0.06496611982584,0.0743682086467742,0.6697040200233461,0.063332587480545,0.1276290416717529
1034577161.jpg,0.0717001780867576,0.06700449436903,0.4101220965385437,0.3868713080883026,0.0643019452691078
1034735631.jpg,0.0540664456784725,0.1141587197780609,0.4514949917793274,0.0648896992206573,0.3153901696205139
1035014017.jpg,0.0961983725428581,0.0556989088654518,0.04716560989618299,0.0712639316916465,0.7296731472015381
1035350866.jpg,0.0687970370054245,0.0714531540870666,0.0669388994574546,0.7164361476898193,0.0763747319579124
1035475040.jpg,0.060399379581213,0.0665406733751297,0.06317504495382299,0.7423825263977051,0.0675023719668388
1036133928.jpg,0.050074066966772,0.0636876448988914,0.0427667610347271,0.7858898043632507,0.0575817003846168
1036302176.jpg,0.0632838457822799,0.0626876130700111,0.0631010234355926,0.7487343549728394,0.0621932186186313
103630546.jpg,0.05759909003973001,0.0607584193348884,0.0670484155416488,0.7632655501365662,0.0513285286724567
1036380403.jpg,0.0540869943797588,0.0546539574861526,0.6043617725372314,0.2163269221782684,0.0705703422427177
1036692910.jpg,0.0649149343371391,0.0578156001865863,0.0537715964019298,0.7629557251930237,0.0605421140789985
1036697361.jpg,0.0674674436450004,0.0770279318094253,0.0647673234343528,0.6915388107299805,0.0991984605789184
1036774035.jpg,0.0644924715161323,0.0600553601980209,0.0815762728452682,0.7319802641868591,0.0618956796824932
1036959902.jpg,0.6432926058769226,0.0897400677204132,0.05988442525267599,0.11219368875026699,0.094889149069786
1037277772.jpg,0.0562205575406551,0.7484557628631592,0.054462980479002,0.0646489784121513,0.0762117505073547
1037337861.jpg,0.0616560317575931,0.0587262511253356,0.0632939264178276,0.7381340265274048,0.0781897529959678
103776422.jpg,0.1061928570270538,0.7516093850135803,0.0444878712296485,0.0580522306263446,0.0396576821804046
1038166459.jpg,0.0592421144247055,0.0728338733315467,0.0718370750546455,0.7376664876937866,0.0584204010665416
1038176489.jpg,0.0657024458050727,0.0881223827600479,0.0827358663082122,0.6730806827545166,0.0903586447238922
1038640139.jpg,0.0538512170314788,0.7823064923286438,0.0506403036415576,0.0494546443223953,0.0637474283576011
1038916688.jpg,0.0587346032261848,0.0720211416482925,0.0824708044528961,0.7239765524864197,0.062796875834465
1039045921.jpg,0.0800104960799217,0.0783971473574638,0.068081721663475,0.6967663764953613,0.0767442733049392
1039176615.jpg,0.08187505602836599,0.0713714435696601,0.0745340287685394,0.0709779411554336,0.7012415528297424
1039292236.jpg,0.0782786980271339,0.0726661831140518,0.3806312680244446,0.2307079583406448,0.2377158999443054
1039658655.jpg,0.0585382394492626,0.0586701706051826,0.0599595606327056,0.7497732639312744,0.0730587542057037
1039676268.jpg,0.0487558841705322,0.0544488467276096,0.0450387559831142,0.7926324605941772,0.0591240152716636
1039830931.jpg,0.0602336190640926,0.0614312551915645,0.0623382329940795,0.762130081653595,0.053866796195507
1039851684.jpg,0.0609947592020034,0.0690396800637245,0.0663170963525772,0.7473688721656799,0.0562795624136924
1040079282.jpg,0.0610902719199657,0.0610517188906669,0.0656284317374229,0.719482421875,0.0927471667528152
1040156603.jpg,0.0725179463624954,0.0870846062898635,0.1028714030981063,0.6601088047027588,0.0774172469973564
1040315063.jpg,0.6333285570144653,0.1034630015492439,0.0555885173380374,0.1031067222356796,0.1045131906867027
1040699059.jpg,0.0500166937708854,0.7700048089027405,0.0692917853593826,0.0553714297711849,0.0553152784705162
1040828572.jpg,0.0651032850146293,0.0627430081367492,0.057996641844511,0.7521737217903137,0.0619833394885063
104086261.jpg,0.0623041838407516,0.0623437464237213,0.0624633096158504,0.7448786497116089,0.0680100992321968
1040876350.jpg,0.15345092117786402,0.0527919232845306,0.0752326548099517,0.648177444934845,0.0703471004962921
1041022257.jpg,0.0692516341805458,0.0575691387057304,0.04398436844348901,0.7730501890182495,0.0561446957290172
1041184552.jpg,0.0609968230128288,0.0650127679109573,0.0685721859335899,0.7326313257217407,0.0727869719266891
1041588404.jpg,0.0620738826692104,0.0601320676505565,0.0810142531991005,0.7385556101799011,0.058224182575940996
1041651309.jpg,0.0660899057984352,0.07522610574960699,0.06666000187397,0.7120755910873413,0.0799483358860015
1041666046.jpg,0.0625053718686103,0.0816588699817657,0.5053855180740356,0.0644946545362472,0.2859556078910827
1041701814.jpg,0.063006155192852,0.0659883320331573,0.0498514473438262,0.7530640363693237,0.0680899918079376
1041922165.jpg,0.0629689171910286,0.06272654235363,0.7192598581314087,0.0953957587480545,0.0596489459276199
1041923025.jpg,0.0570559799671173,0.057494681328535004,0.0639391392469406,0.7441466450691223,0.0773635879158973
1042223039.jpg,0.0633119419217109,0.0719231143593788,0.0579818151891231,0.7468047738075256,0.0599783472716808
1042521522.jpg,0.0612139664590358,0.0585384592413902,0.0654085651040077,0.7477470636367798,0.0670919269323349
1042550484.jpg,0.0595327354967594,0.0755296200513839,0.079911321401596,0.7183330059051514,0.0666932538151741
1042661635.jpg,0.0611965991556644,0.0777008458971977,0.0662389397621154,0.727446436882019,0.0674171969294548
1043083985.jpg,0.0551034398376941,0.0554632805287838,0.0471780970692634,0.7914896011352539,0.0507655702531337
1043086898.jpg,0.1037969440221786,0.0825995877385139,0.0758367478847503,0.0722204521298408,0.6655462384223938
1043184548.jpg,0.0760927721858024,0.2081446200609207,0.4146765172481537,0.2250078618526458,0.0760782063007354
1043238803.jpg,0.0616328679025173,0.0627854466438293,0.6566650867462158,0.1597058326005935,0.059210754930973
1043392236.jpg,0.0586962327361106,0.0617835260927677,0.0752999112010002,0.6779060363769531,0.1263143122196197
1043752907.jpg,0.0617381110787391,0.0678755491971969,0.0604993924498558,0.6814584732055664,0.1284284442663192
1043857809.jpg,0.0662053674459457,0.0766509100794792,0.0606869384646415,0.7274430394172668,0.0690137445926666
1044221536.jpg,0.0617272481322288,0.0691529363393783,0.2698068022727966,0.4979948997497558,0.1013181060552597
104436415.jpg,0.5751099586486816,0.0719790533185005,0.1330917924642563,0.0732834637165069,0.1465357691049575
1044411903.jpg,0.0625824779272079,0.0616297982633113,0.06679175794124599,0.741563618183136,0.0674323886632919
1044545725.jpg,0.0611631236970424,0.0741368308663368,0.0636786147952079,0.7341377735137941,0.0668836906552314
1044718671.jpg,0.5324603319168091,0.1149694770574569,0.1756452322006225,0.11366668343544001,0.0632582753896713
1044918414.jpg,0.0633718073368072,0.0703493803739547,0.0616249479353427,0.7232617139816284,0.0813921689987182
1044930186.jpg,0.0953017473220825,0.0566342733800411,0.0990447029471397,0.6088191270828247,0.1402001976966858
1044971650.jpg,0.0631414130330085,0.0646503046154975,0.0729767829179763,0.7438347339630127,0.0553967989981174
1045099368.jpg,0.0641197338700294,0.08273392915725701,0.1204916313290596,0.0517891980707645,0.680865466594696
1045208006.jpg,0.0619836151599884,0.2260326147079467,0.5555306673049927,0.1039594560861587,0.0524936392903327
1045339937.jpg,0.0618679895997047,0.0711602121591568,0.065067633986473,0.7276045083999634,0.0742996409535408
104535906.jpg,0.0587365962564945,0.0772159174084663,0.081373855471611,0.7106680274009705,0.0720056369900703
1045545977.jpg,0.0915602222084999,0.071711890399456,0.0555029548704624,0.06278558075428,0.7184394001960754
1045708576.jpg,0.061827078461647006,0.0668970495462417,0.0648661702871322,0.7440327405929565,0.0623769834637641
1045776023.jpg,0.0604625269770622,0.0677801445126533,0.0763239562511444,0.7086532115936279,0.0867801383137703
10459387.jpg,0.0594030320644378,0.7248208522796631,0.0544242337346077,0.0748040378093719,0.0865478515625
1045989131.jpg,0.0539872236549854,0.0924805551767349,0.0563952177762985,0.7364097237586975,0.0607272610068321
1046156726.jpg,0.0616641417145729,0.0657300427556037,0.15805569291114802,0.637188196182251,0.0773619338870048
1046187121.jpg,0.0668708980083465,0.0671504884958267,0.0684412121772766,0.7047033309936523,0.0928341448307037
1046222396.jpg,0.066465675830841,0.0745364278554916,0.0618561953306198,0.7038704156875609,0.0932712629437446
1046486747.jpg,0.0603203475475311,0.7730048894882202,0.0643254145979881,0.0521582774817943,0.0501910559833049
